comment_likes,short_code,productName,productUrl,comment_body,title,comment_year,comment_month,category,source,final_preprocessed_text,vader_scores_model1,sentiment_label_vader_model1,comment_text_cleaned,vader_sentiment_scores_model2,vader_compound_score_model2,vader_neg_score_model2,vader_neu_score_model2,vader_pos_score_model2,vader_sentiment_class_model2
0,100482856,Maytag 7.3 cu. ft. Large Capacity ELECTRIC Dryer with Extra Power Button,https://www.costco.com/maytag-45-cu-ft-washer-and-73-cu-ft-electric-dryer-with-advanced-moisture-sensing-with-storage-pedestals.product.4000326620.html,the dryer is working perfectly but its been only a few weeks since we purchased it .,Working Perfectly,2022,7,Product,Costco,dryer work week purchase,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,the dryer is working perfectly but its been only a few weeks since we purchased it .,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.3818}",0.3818,0.0,0.86,0.14,Positive
1,100572824,Maytag 7.4 cu. ft. Large Capacity GAS Smart Dryer with Extra Power Button,https://www.costco.com/maytag-53-cu-ft-washer-and-74-cu-ft-smart-gas-dryer-with-powder-coat-drum.product.4000225736.html,give used only maytag washers and dryers since i bought my first one in the 1970s . every one has performed well and rarely need repairs . this one is no exception . and there made in the us .,Workhorse Dryer,2023,7,Product,Costco,maytag washer dryer buy perform need repair exception,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,give used only maytag washers and dryers since i bought my first one in the 1970s . every one has performed well and rarely need repairs . this one is no exception . and there made in the us .,"{'neg': 0.052, 'neu': 0.898, 'pos': 0.05, 'compound': -0.0258}",-0.0258,0.052,0.898,0.05,Neutral
0,100682882,Maytag Front Control Dishwasher  with Dual Power Filtration,https://www.costco.com/maytag-front-control-dishwasher--with-dual-power-filtration.product.100682882.html,"not exactly reviewing the actual product because it still has not been installed . thought it would be done when delivered but that didn't happen . had to call for installation because they didn't even have install scheduled . still sitting in hallway waiting , had to leave town for family emergency so , too bad it want installed on time .. disappointed !",Poor installation process,2021,7,Product,Costco,review actual product instal think deliver happen installation install schedule sit hallway waiting leave town family emergency bad want instal time disappoint,"{'neg': 0.353, 'neu': 0.601, 'pos': 0.046, 'compound': -0.8271}",negative,"not exactly reviewing the actual product because it still has not been installed . thought it would be done when delivered but that didn't happen . had to call for installation because they didn't even have install scheduled . still sitting in hallway waiting , had to leave town for family emergency so , too bad it want installed on time .. disappointed !","{'neg': 0.191, 'neu': 0.789, 'pos': 0.019, 'compound': -0.9305}",-0.9305,0.191,0.789,0.019,Negative
0,100682882,Maytag Front Control Dishwasher  with Dual Power Filtration,https://www.costco.com/maytag-front-control-dishwasher--with-dual-power-filtration.product.100682882.html,"it washes very well and pretty quiet . it doesn't make detergent smell while washing . the shortcoming includes it is really stiff to open the door . and , once all the dishes are washed , the interior of the dish washer remains very wet and it does not dry the dishes well . i will be afraid of leaving the finished dishes in if i go away a few days . they may get all molded and the stainless steel interior rusted .",Needs improvement,2023,7,Product,Costco,wash quiet detergent smell washing shortcoming include stiff open door dish wash interior dish washer remain wet dry dish afraid leave finished dish day mold stainless steel interior rust,"{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.0516}",negative,"it washes very well and pretty quiet . it doesn't make detergent smell while washing . the shortcoming includes it is really stiff to open the door . and , once all the dishes are washed , the interior of the dish washer remains very wet and it does not dry the dishes well . i will be afraid of leaving the finished dishes in if i go away a few days . they may get all molded and the stainless steel interior rusted .","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.788}",0.788,0.0,0.912,0.088,Positive
293,100682882,Maytag Front Control Dishwasher  with Dual Power Filtration,https://www.costco.com/maytag-front-control-dishwasher--with-dual-power-filtration.product.100682882.html,"i purchased this dishwasher on oct. 26 & it was delivered nov 2. however , it took until nov. 16 to get it installed through wake residential with concierge services . when i returned home that evening , dishwasher was beeping and showing error codes f8 e4 , which indicated the dishwasher overfills . wake residential services returned next day and spent 30 minutes trying to get do to run . he said he thought it had a bad filler valve . it continues to show error codes and wont start a wash cycle . please come get this dishwasher and refund me the full amount . i don't want to purchase another dishwasher through costco or work with concierge services again !",Malfunctioned from day 1,2025,1,Product,Costco,purchase dishwasher deliver take instal wake residential concierge service return evening dishwasher beep show error code indicate dishwasher overfill wake residential service return day spend minute try run say think bad filler valve continue error code start wash cycle come dishwasher refund want purchase dishwasher costco work concierge service,"{'neg': 0.161, 'neu': 0.815, 'pos': 0.024, 'compound': -0.8225}",negative,"i purchased this dishwasher on oct. 26 & it was delivered nov 2. however , it took until nov. 16 to get it installed through wake residential with concierge services . when i returned home that evening , dishwasher was beeping and showing error codes f8 e4 , which indicated the dishwasher overfills . wake residential services returned next day and spent 30 minutes trying to get do to run . he said he thought it had a bad filler valve . it continues to show error codes and wont start a wash cycle . please come get this dishwasher and refund me the full amount . i don't want to purchase another dishwasher through costco or work with concierge services again !","{'neg': 0.08, 'neu': 0.903, 'pos': 0.018, 'compound': -0.7972}",-0.7972,0.08,0.903,0.018,Negative
6,4000206787,Mora 22.3 Cu.Ft Bottom Freezer Refrigerator with Installed Ice Maker,https://www.costco.com/mora-223-cuft-bottom-freezer-refrigerator-with-installed-ice-maker.product.4000206787.html,the frig is missing a screw for the handle bar . the delivery crew said someone will contact me to bring the screw and install the handle . but no one has call and the included menu doesn't show the screw in the parts section,"Missing Part, Bad Delivery Service",2025,1,Product,Costco,frig miss screw handle bar delivery crew say contact bring screw install handle include menu screw part section,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.4215}",negative,the frig is missing a screw for the handle bar . the delivery crew said someone will contact me to bring the screw and install the handle . but no one has call and the included menu doesn't show the screw in the parts section,"{'neg': 0.141, 'neu': 0.829, 'pos': 0.03, 'compound': -0.5197}",-0.5197,0.141,0.829,0.03,Negative
4,4000256380,NordicTrack Commercial Series 1250 Treadmill,https://www.costco.com/nordictrack-commercial-series-1250-treadmill.product.4000256380.html,it functions perfectly . the installers were expert and it took them less than an hour to set it up .,NordicTrack Treadmill functions perfectly,2025,1,Product,Costco,function installer expert take hour set,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,it functions perfectly . the installers were expert and it took them less than an hour to set it up .,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.6369}",0.6369,0.0,0.826,0.174,Positive
47,100667300,"Novaform 14"" ComfortGrande Plus Gel Memory Foam Mattress Medium, Twin",https://www.costco.com/novaform-14-comfortgrande-advanced-gel-memory-foam-mattress.product.4000222494.html,we bought this after our 10yr old spring mattress just want performing anymore . i get very hot at night and the bed kept me cool all night which give never experienced before . the weight distribution is fantastic my husband turns a lot and i didn't feel him move at all . the support for my shoulders and hips is amazing its like getting hugged from behind . only thing i would say is it needs clips on the bottom for your sheet i already had deep sheets but when you get on and off the bed it squishes down a little i 130lbs hes 190lbs it effects the corners . other then needing to get a sheet clip off amazon for $ 7 id say its a steal for the prize .,Support in upper and lower body,2024,11,Product,Costco,buy old spring mattress want perform hot night bed keep cool night experience weight distribution fantastic husband turn lot feel support shoulder hip amazing hug thing need clip sheet deep sheet bed squish little s effect corner need sheet clip amazon steal prize,"{'neg': 0.054, 'neu': 0.576, 'pos': 0.369, 'compound': 0.9485}",positive,we bought this after our 10yr old spring mattress just want performing anymore . i get very hot at night and the bed kept me cool all night which give never experienced before . the weight distribution is fantastic my husband turns a lot and i didn't feel him move at all . the support for my shoulders and hips is amazing its like getting hugged from behind . only thing i would say is it needs clips on the bottom for your sheet i already had deep sheets but when you get on and off the bed it squishes down a little i 130lbs hes 190lbs it effects the corners . other then needing to get a sheet clip off amazon for $ 7 id say its a steal for the prize .,"{'neg': 0.029, 'neu': 0.839, 'pos': 0.132, 'compound': 0.8793}",0.8793,0.029,0.839,0.132,Positive
0,4000259769,"Samsung 43"" Class - DU7200D Series - 4K UHD LED LCD TV",https://www.costco.com/samsung-65-class---du7200d-series---4k-uhd-led-lcd-tv.product.4000256835.html,"a little complicated for us old folks , but then isn't everything these days . you will certainly need to download the manual from the internet . the only thing i would complain about is the fact that somehow it keeps losing channels could be our antenna .",One of the truly great deals on electronics.,2024,9,Product,Costco,complicated old folk day need download manual internet thing complain fact keep lose channel antenna,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.6369}",negative,"a little complicated for us old folks , but then isn't everything these days . you will certainly need to download the manual from the internet . the only thing i would complain about is the fact that somehow it keeps losing channels could be our antenna .","{'neg': 0.121, 'neu': 0.822, 'pos': 0.057, 'compound': -0.5499}",-0.5499,0.121,0.822,0.057,Negative
61,4000216685,Samsung 5.1 cu. ft. Extra-Large Capacity Smart Front Load Washer with Vibration Reduction Technology,https://www.costco.com/samsung-51-cu-ft-extra-large-capacity-smart-front-load-washer-with-vibration-reduction-technology-and-75-cu-ft-smart-electric-dryer-with-sensor-dry.product.4000253033.html,"first they did not tell us that we need 6 feet hose instead of 4 feet hose so the day of installation the delivery guys simply said they cant install it . they were also very rude about it and did not respect our house , wore dirty shoes inside when we repeatedly asked them not to or cover them up . when i called costco customer service who was aware that this has been an issue lately they did not do anything and were very casual about the whole experience . it seems there is no more customer service at costco and i should take my business elsewhere .",Installer and Costco Customer Service was horrible,2025,1,Product,Costco,tell need foot foot day installation delivery guy say install rude respect house wear dirty shoe ask cover call costco customer service aware issue casual experience customer service business,"{'neg': 0.165, 'neu': 0.698, 'pos': 0.137, 'compound': -0.25}",negative,"first they did not tell us that we need 6 feet hose instead of 4 feet hose so the day of installation the delivery guys simply said they cant install it . they were also very rude about it and did not respect our house , wore dirty shoes inside when we repeatedly asked them not to or cover them up . when i called costco customer service who was aware that this has been an issue lately they did not do anything and were very casual about the whole experience . it seems there is no more customer service at costco and i should take my business elsewhere .","{'neg': 0.093, 'neu': 0.89, 'pos': 0.018, 'compound': -0.834}",-0.834,0.093,0.89,0.018,Negative
1,4000259836,"Samsung 50"" Class - DU7200D Series - 4K UHD LED LCD TV",https://www.costco.com/samsung-55-class---du7200d-series---4k-uhd-led-lcd-tv.product.4000256854.html,"the to was delivered on time , no damage . installation was not quite simple as usual , due to the lack of standards across all brands and avs for the mounting screws to secure the to to the wall mount . set up was relatively simple . the picture is really good . but although the to is only a couple of weeks old , already when we turned it on a few days ago , the sound did not work it was not on mute , but there was no way to make it work or of course to adjust the volume . so i unplugged the to from the power , waited 1 or 2 minutes , plugged it back in , and it worked . what was the reason for the sound not to work ? ? mystery ... i am monitoring it . if this happens again , i will return the to .",Good TV - potential sound issue,2024,12,Product,Costco,deliver time damage installation simple usual lack standard brand avs mount screw secure set simple picture good couple week old turn day sound work mute way work course adjust volume unplug power wait minute plug work reason sound work mystery monitor happen return,"{'neg': 0.137, 'neu': 0.757, 'pos': 0.106, 'compound': -0.1531}",negative,"the to was delivered on time , no damage . installation was not quite simple as usual , due to the lack of standards across all brands and avs for the mounting screws to secure the to to the wall mount . set up was relatively simple . the picture is really good . but although the to is only a couple of weeks old , already when we turned it on a few days ago , the sound did not work it was not on mute , but there was no way to make it work or of course to adjust the volume . so i unplugged the to from the power , waited 1 or 2 minutes , plugged it back in , and it worked . what was the reason for the sound not to work ? ? mystery ... i am monitoring it . if this happens again , i will return the to .","{'neg': 0.038, 'neu': 0.928, 'pos': 0.034, 'compound': -0.1777}",-0.1777,0.038,0.928,0.034,Negative
0,4000259692,"Samsung 55"" Class - The Frame Series - 4K  UHD QLED LCD TV - Allstate 3-Year Protection Plan Bundle Included For 5 Years of Total Coverage*",https://www.costco.com/samsung-65-class---the-frame-series---4k--uhd-qled-lcd-tv---allstate-3-year-protection-plan-bundle-included-for-5-years-of-total-coverage.product.4000259782.html,"i like the frame to ! i would have rated it a 5 but the promised2 year subscription didn't work . i followed the instructions exactly as the download stated on cost website . i reached out to frame.cs @ samsung.com . they asked me to send screenshots of my to details in the settings which i did . they said they would elevate and get back to me and never did . so kind of bogus promotion . i ordered the frame from supplier in the promotional materials , it improves the look . how and extra $ 400 .",Great TV but Bogus 2 year free subscription Artwor,2024,9,Product,Costco,like frame rate year subscription work follow instruction download state cost website reach ask send screenshot detail setting say elevate bogus promotion order frame supplier promotional material improve look extra,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6705}",positive,"i like the frame to ! i would have rated it a 5 but the promised2 year subscription didn't work . i followed the instructions exactly as the download stated on cost website . i reached out to frame.cs @ samsung.com . they asked me to send screenshots of my to details in the settings which i did . they said they would elevate and get back to me and never did . so kind of bogus promotion . i ordered the frame from supplier in the promotional materials , it improves the look . how and extra $ 400 .","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.7463}",0.7463,0.0,0.93,0.07,Positive
0,4000259752,"Samsung 65"" Class - OLED S90D Series - 4K UHD OLED TV - Allstate 3-Year Protection Plan Bundle Included For 5 Years of Total Coverage*",https://www.costco.com/samsung-65-class---oled-s90d-series---4k-uhd-oled-tv---allstate-3-year-protection-plan-bundle-included-for-5-years-of-total-coverage.product.4000259752.html,"the televisions quality is superb . the price dropped a few days after my purchase . i called customer service , and they refunded the difference .",Best Place for Quality Television Purchase,2024,8,Product,Costco,television quality superb price drop day purchase call customer service refund difference,"{'neg': 0.13, 'neu': 0.617, 'pos': 0.253, 'compound': 0.4588}",positive,"the televisions quality is superb . the price dropped a few days after my purchase . i called customer service , and they refunded the difference .","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.6249}",0.6249,0.0,0.864,0.136,Positive
0,4000269887,"Samsung 65"" Class - OLED S95D Series - 4K UHD OLED TV - Allstate 3-Year Protection Plan Bundle Included For 5 Years of Total Coverage*",https://www.costco.com/samsung-77-class---oled-s95d-series---4k-uhd-oled-tv---allstate-3-year-protection-plan-bundle-included-for-5-years-of-total-coverage.product.4000269905.html,best to out there .,S95D,2024,11,Product,Costco,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",neutral,best to out there .,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,0.0,0.488,0.512,Positive
1,4000201577,Samsung 7.2 cu. ft. GAS Dryer with Sensor Dry and 8 Drying Cycles,https://www.costco.com/samsung-41-cu-ft-capacity-top-load-washer-with-soft-close-lid-and-72-cu-ft-gas-dryer-with-sensor-dry.product.4000257221.html,give had the dryer a few months and it does a great job with clothing and blankets .,Love it!,2025,1,Product,Costco,dryer month great job clothing blanket,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",positive,give had the dryer a few months and it does a great job with clothing and blankets .,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6249}",0.6249,0.0,0.806,0.194,Positive
0,4000270720,"Samsung 83"" Class - OLED S90D Series - 4K UHD OLED TV - Allstate 3-Year Protection Plan Bundle Included For 5 Years of Total Coverage*",https://www.costco.com/samsung-55-class---oled-s90d-series---4k-uhd-oled-tv---allstate-3-year-protection-plan-bundle-included-for-5-years-of-total-coverage.product.4000259749.html,"rich colors , incredible contrast . simply love the overall picture quality . paired to our son's system and we created an incredible viewing experience .",Best TV viewing experience we have ever had!,2025,1,Product,Costco,rich color incredible contrast love overall picture quality pair son system create incredible view experience,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.8801}",positive,"rich colors , incredible contrast . simply love the overall picture quality . paired to our son's system and we created an incredible viewing experience .","{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.8689}",0.8689,0.0,0.701,0.299,Positive
1,4000051631,"Sealy Posturepedic 12"" Hybrid Mattress",https://www.costco.com/sealy-posturepedic-12-hybrid-mattress.product.4000051631.html,first experience with a hybrid foam mattress and we love it . bought a queen and liked it so much bought a king 3 weeks later . soft enough to mold your body but not too soft . my wife and i both think we are sleeping better than on our traditional mattress box springs . seem to wake up feeling less pains in my 70 year old body . we had read the edges of these mattresses are too soft to sit on but this mattress is fine . would buy again as we did !,Great Mattress!,2025,1,Product,Costco,experience hybrid foam mattress love buy queen like buy king week soft mold body soft wife think sleep well traditional mattress spring wake feel pain year old body read edge mattress soft sit mattress fine buy,"{'neg': 0.073, 'neu': 0.69, 'pos': 0.236, 'compound': 0.743}",positive,first experience with a hybrid foam mattress and we love it . bought a queen and liked it so much bought a king 3 weeks later . soft enough to mold your body but not too soft . my wife and i both think we are sleeping better than on our traditional mattress box springs . seem to wake up feeling less pains in my 70 year old body . we had read the edges of these mattresses are too soft to sit on but this mattress is fine . would buy again as we did !,"{'neg': 0.031, 'neu': 0.852, 'pos': 0.118, 'compound': 0.8091}",0.8091,0.031,0.852,0.118,Positive
4,100694157,Sealy Posturepedic Carver 11” Firm or 13.5” Plush Mattress,https://www.costco.com/sealy-posturepedic-carver-11-firm-or-135-plush-mattress.product.100694157.html,"i bought this mattress last year and unfortunately after almost 1 year of sleeping my side has sagged almost 23 inches and am now in between a chiropractor , massage therapist and pain management doctor due to lower back issues . understandably , i am 62 and 198lbs but i did not believe this would sag that much and cause so much pain . i only feel good if i put a small pillow under my back to support it , since the mattress has sagged so much . very disappointed !","Plush version no good, if you weigh close to 200",2023,6,Product,Costco,buy mattress year year sleep sag inch chiropractor massage therapist pain management doctor low issue believe sag cause pain feel good small pillow support mattress sag disappointed,"{'neg': 0.307, 'neu': 0.547, 'pos': 0.146, 'compound': -0.7351}",negative,"i bought this mattress last year and unfortunately after almost 1 year of sleeping my side has sagged almost 23 inches and am now in between a chiropractor , massage therapist and pain management doctor due to lower back issues . understandably , i am 62 and 198lbs but i did not believe this would sag that much and cause so much pain . i only feel good if i put a small pillow under my back to support it , since the mattress has sagged so much . very disappointed !","{'neg': 0.141, 'neu': 0.79, 'pos': 0.069, 'compound': -0.7782}",-0.7782,0.141,0.79,0.069,Negative
0,100694157,Sealy Posturepedic Carver 11” Firm or 13.5” Plush Mattress,https://www.costco.com/sealy-posturepedic-carver-11-firm-or-135-plush-mattress.product.100694157.html,"the bed is softer than we thought even when we chose the firm version . the bed is a version of memory form type , not the traditional one with springs inside . the delivery is horrible . the two worker just simply refuse to take away our old mattress . haft a dozen long waiting phone call and two weeks later , they sent a different team to pick up the old mattress . the delivery team joined costco recently , they don't have the costco service standard culture yet . it may be a process of growing pain for costco . bottom line , costco customer service is still top notch . price of the mattress is not expensive .",It's Okay,2021,8,Product,Costco,bed soft think choose firm version bed version memory form type traditional spring delivery horrible worker refuse old mattress haft dozen wait phone week send different team pick old mattress delivery team join costco service standard culture process grow pain line costco customer service notch price mattress expensive,"{'neg': 0.163, 'neu': 0.797, 'pos': 0.04, 'compound': -0.7783}",negative,"the bed is softer than we thought even when we chose the firm version . the bed is a version of memory form type , not the traditional one with springs inside . the delivery is horrible . the two worker just simply refuse to take away our old mattress . haft a dozen long waiting phone call and two weeks later , they sent a different team to pick up the old mattress . the delivery team joined costco recently , they don't have the costco service standard culture yet . it may be a process of growing pain for costco . bottom line , costco customer service is still top notch . price of the mattress is not expensive .","{'neg': 0.069, 'neu': 0.903, 'pos': 0.027, 'compound': -0.7579}",-0.7579,0.069,0.903,0.027,Negative
1,100659695,Sealy Posturepedic Plus Mount Auburn 13” Medium Mattress,https://www.costco.com/sealy-posturepedic-plus-mount-auburn-13-medium-mattress.product.100659695.html,this is not a medium mattress . it is farmhand . need to return it but having difficulty getting someone to respond .,FIRM/HARD. NOT MEdium,2024,4,Product,Costco,medium mattress farmhand need return have difficulty get respond,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",negative,this is not a medium mattress . it is farmhand . need to return it but having difficulty getting someone to respond .,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.124,0.876,0.0,Negative
16,100659695,Sealy Posturepedic Plus Mount Auburn 13” Medium Mattress,https://www.costco.com/sealy-posturepedic-plus-mount-auburn-13-medium-mattress.product.100659695.html,i disappointed at the quality of the bed . the cotton fuzz on the bed sticks out from the stitching and stitching is poor quality and already pulling . i hope this bed last . its such a hassle to return the bed so i don't know what to i going to do .,Quality poor,2021,2,Product,Costco,disappoint quality bed cotton fuzz bed stick stitching stitching poor quality pull hope bed hassle return bed know go,"{'neg': 0.235, 'neu': 0.648, 'pos': 0.117, 'compound': -0.4404}",negative,i disappointed at the quality of the bed . the cotton fuzz on the bed sticks out from the stitching and stitching is poor quality and already pulling . i hope this bed last . its such a hassle to return the bed so i don't know what to i going to do .,"{'neg': 0.103, 'neu': 0.849, 'pos': 0.048, 'compound': -0.5106}",-0.5106,0.103,0.849,0.048,Negative
1,100659695,Sealy Posturepedic Plus Mount Auburn 13” Medium Mattress,https://www.costco.com/sealy-posturepedic-plus-mount-auburn-13-medium-mattress.product.100659695.html,really nice quality mattress with mediumism support . we have enjoyed it from the first night and it still feels great 6 weeks later .,Great med-firm mattress,2021,12,Product,Costco,nice quality mattress mediumism support enjoy night feel great week,"{'neg': 0.0, 'neu': 0.319, 'pos': 0.681, 'compound': 0.9153}",positive,really nice quality mattress with mediumism support . we have enjoyed it from the first night and it still feels great 6 weeks later .,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.9216}",0.9216,0.0,0.614,0.386,Positive
7,4000273231,"Sereen 6-piece Fabric Modular Sectional, Dark Gray",https://www.costco.com/sereen-fabric-ottoman-light-brown.product.4000284182.html,"i researched sectionals for 2 months before finally finding this on big , comfy , great reviews , and reasonably priced . it is very big . i didn't measure the depth of the seats so i was a bit surprised , but it fits the room well . the cushions do fall back but i used the throw pillows to hold them up against the wall . i have yet to find a solution for reaching my wine glass while fully copied into the corner , but we are working on it . my dogs and i love it and over christmas i think about 25 naps were had by 3 people at a time , comfortably .",Huge and comfy!,2025,1,Product,Costco,research sectional month find big comfy great review price big measure depth seat bit surprised fit room cushion fall throw pillow hold wall find solution reach wine glass copy corner work dog love think nap people time,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.9337}",positive,"i researched sectionals for 2 months before finally finding this on big , comfy , great reviews , and reasonably priced . it is very big . i didn't measure the depth of the seats so i was a bit surprised , but it fits the room well . the cushions do fall back but i used the throw pillows to hold them up against the wall . i have yet to find a solution for reaching my wine glass while fully copied into the corner , but we are working on it . my dogs and i love it and over christmas i think about 25 naps were had by 3 people at a time , comfortably .","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.9652}",0.9652,0.0,0.84,0.16,Positive
5,4000044709,SunVilla Wills 7-piece Sling Outdoor Dining Set,https://www.costco.com/sunvilla-wills-7-piece-sling-outdoor-dining-set.product.4000044709.html,"to the person saying it took a day to setup ..... ? ? ? my wife an i had it done in 1 hour . yes , it is 6 chairs plus a table . that is a lot of furniture to build . no complaints here , only enjoyment .",Great quality,2024,5,Product,Costco,person say take day setup wife hour chair table lot furniture build complaint enjoyment,"{'neg': 0.124, 'neu': 0.674, 'pos': 0.202, 'compound': 0.34}",positive,"to the person saying it took a day to setup ..... ? ? ? my wife an i had it done in 1 hour . yes , it is 6 chairs plus a table . that is a lot of furniture to build . no complaints here , only enjoyment .","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.8441}",0.8441,0.0,0.841,0.159,Positive
2,4000293883,"TCL 58"" Class - S571 Series - 4K UHD LED LCD TV",https://www.costco.com/tcl-58-class---s571-series---4k-uhd-led-lcd-tv.product.4000293883.html,"had 2 issues in the 1st 2 weeks , last night the screen went dark while watching and had to turn it off , then on to fix , and a week ago all the inputs didn't work . same fix","58"" TCL TV",2024,12,Product,Costco,issue week night screen go dark watch turn fix week input work fix,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,"had 2 issues in the 1st 2 weeks , last night the screen went dark while watching and had to turn it off , then on to fix , and a week ago all the inputs didn't work . same fix","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,Neutral
0,4000238452,Thomasville Dillard Fabric Twin Size Convertible Sleeper Chair,https://www.costco.com/thomasville-dillard-fabric-twin-size-convertible-sleeper-chair.product.4000238452.html,"material is scratchy , and it is uncomfortable",Sleeper,2024,12,Product,Costco,material scratchy uncomfortable,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.3818}",negative,"material is scratchy , and it is uncomfortable","{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0.271,0.729,0.0,Negative
2,4000244918,Thomasville Lowell 6-piece Modular Sectional,https://www.costco.com/thomasville-lowell-fabric-ottoman.product.4000262480.html,the color doesn't match but that okay .,The color doesn't match the pic but that's okay.,2025,1,Product,Costco,color match,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,the color doesn't match but that okay .,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.3291}",0.3291,0.0,0.749,0.251,Positive
0,4000244918,Thomasville Lowell 6-piece Modular Sectional,https://www.costco.com/thomasville-lowell-armless-chair.product.4000262446.html,"we love this sectional , it is big enough for all 5 of us to sit comfortably while watching movies or playing games .",Best Sectional,2025,1,Product,Costco,love sectional big sit watch movie playing game,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7184}",positive,"we love this sectional , it is big enough for all 5 of us to sit comfortably while watching movies or playing games .","{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.8316}",0.8316,0.0,0.705,0.295,Positive
0,100656785,Thomasville Lowell 8-piece Fabric Modular Sectional,https://www.costco.com/thomasville-lowell-corner-chair.product.4000261935.html,"big and comfy , easy to clean .",Family couch,2022,8,Product,Costco,big comfy easy clean,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.6808}",positive,"big and comfy , easy to clean .","{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.6808}",0.6808,0.0,0.517,0.483,Positive
5,100656785,Thomasville Lowell 8-piece Fabric Modular Sectional,https://www.costco.com/thomasville-lowell-corner-chair.product.4000261935.html,"give read many reviews on this sectional before actually purchasing it for ourselves and most of them stated how big it is . after measuring out the space where we placed it and after reading other reviews , we knew it would fit and since it is a sectional we could always adjust it according to our needs . once it arrived and the delivery guys were unloading each box is when we fully realized the size of it all . it is big but its something were come to enjoy about it . we were going to arrange it in a way where we could get 2 couches out of it but for now , have the ottomans filling up the middle portion of the couch , essentially creating one big bed . its wonderful for our family of 4 to relax and hangout on without feeling like were on top of each other or crowding one another .",Big but worth it,2022,11,Product,Costco,read review sectional purchase state big measure space place read review know fit sectional adjust accord need arrive delivery guy unload box realize size big come enjoy go arrange way couch othman fill middle portion couch create big bed wonderful family relax hangout feel crowd,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.9246}",positive,"give read many reviews on this sectional before actually purchasing it for ourselves and most of them stated how big it is . after measuring out the space where we placed it and after reading other reviews , we knew it would fit and since it is a sectional we could always adjust it according to our needs . once it arrived and the delivery guys were unloading each box is when we fully realized the size of it all . it is big but its something were come to enjoy about it . we were going to arrange it in a way where we could get 2 couches out of it but for now , have the ottomans filling up the middle portion of the couch , essentially creating one big bed . its wonderful for our family of 4 to relax and hangout on without feeling like were on top of each other or crowding one another .","{'neg': 0.024, 'neu': 0.863, 'pos': 0.113, 'compound': 0.9496}",0.9496,0.024,0.863,0.113,Positive
